generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
52,0.2534333333333333,0.07868743369955727,0.38210962631762596,0.0987717886927161,0.023267096869535552,0.015743128460084195,1.0,0.0,1.0,0.0,41539099.62499913,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,594046.7829472377,468146.21999199124
53,0.2534333333333333,0.07868743369955727,0.38210962631762596,0.0987717886927161,0.023267096869535552,0.015743128460084195,1.0,0.0,1.0,0.0,41491888.799487844,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,592855.0219635904,467499.91828649567
54,0.2534333333333333,0.07868743369955727,0.38210962631762596,0.0987717886927161,0.023267096869535552,0.015743128460084195,1.0,0.0,1.0,0.0,40187190.628056176,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,593624.1098414083,468059.3729728578
55,0.2662333333333333,0.08343957227971761,0.368211249156724,0.10031234713937884,0.020302153925453703,0.010715679488304862,1.0,0.0,1.0,0.0,40187190.628056176,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,594773.1437024499,468867.6383694289
56,0.2662333333333333,0.08343957227971761,0.368211249156724,0.10031234713937884,0.020302153925453703,0.010715679488304862,1.0,0.0,1.0,0.0,40187190.628056176,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,596743.5604898579,470376.5757573166
57,0.2662333333333333,0.08343957227971761,0.368211249156724,0.10031234713937884,0.020302153925453703,0.010715679488304862,1.0,0.0,1.0,0.0,40187190.628056176,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,595231.8658616932,469389.87803595676
58,0.2662333333333333,0.08343957227971761,0.368211249156724,0.10031234713937884,0.020302153925453703,0.010715679488304862,1.0,0.0,1.0,0.0,40167999.200582534,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,595060.0450003025,469331.2194813919
59,0.2662333333333333,0.08343957227971761,0.368211249156724,0.10031234713937884,0.020302153925453703,0.010715679488304862,1.0,0.0,1.0,0.0,40167999.200582534,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,593685.2644258585,468485.90627826744
60,0.27799999999999997,0.08718142003890508,0.3552782135394412,0.10133164219828891,0.019055285368069462,0.009299864562471016,1.0,0.0,1.0,0.0,40167999.200582534,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,591802.7176275746,467322.6089654456
61,0.27799999999999997,0.08718142003890508,0.3552782135394412,0.10133164219828891,0.019055285368069462,0.009299864562471016,1.0,0.0,1.0,0.0,40167999.200582534,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,591832.16484091,467275.7406354546
62,0.27799999999999997,0.08718142003890508,0.3552782135394412,0.10133164219828891,0.019055285368069462,0.009299864562471016,1.0,0.0,1.0,0.0,40028053.72755003,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,592495.6072982361,467803.4956138043
63,0.27799999999999997,0.08718142003890508,0.3552782135394412,0.10133164219828891,0.019055285368069462,0.009299864562471016,1.0,0.0,1.0,0.0,40028053.72755003,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,593141.3023780521,468247.5779686418
64,0.27799999999999997,0.08718142003890508,0.3552782135394412,0.10133164219828891,0.019055285368069462,0.009299864562471016,1.0,0.0,1.0,0.0,40028053.72755003,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,592886.8673467541,468134.6322442681
65,0.2874333333333333,0.09121939973979706,0.3448708091435648,0.10322639992376206,0.0179080211862249,0.008796892128514642,1.0,0.0,1.0,0.0,40028053.72755003,1136594596.2657661,465.19714285714286,0,0.0,0.0,0.0,593257.5214268429,468466.93392592244
