generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
50,0.015449999999999998,0.045154983113716254,2.105059101924609,1.1094141542363185,0.03351124412566363,0.0438393916006202,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,586857.3648914541
51,0.015449999999999998,0.045154983113716254,2.105059101924609,1.1094141542363185,0.03351124412566363,0.0438393916006202,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,586566.0755668379
52,0.015449999999999998,0.045154983113716254,2.105059101924609,1.1094141542363185,0.03351124412566363,0.0438393916006202,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,586762.8030470194
53,0.015449999999999998,0.045154983113716254,2.105059101924609,1.1094141542363185,0.03351124412566363,0.0438393916006202,1.0,0.0,1.0,0.0,12293273.467802294,1083010930.2265267,420.882619047619,0,0.0,0.0,0.0,0.0,586717.282844184
54,0.015449999999999998,0.045154983113716254,2.105059101924609,1.1094141542363185,0.03351124412566363,0.0438393916006202,1.0,0.0,1.0,0.0,12293273.467802294,1083010930.2265267,420.882619047619,0,0.0,0.0,0.0,0.0,586650.6057259517
55,0.019183333333333333,0.05099975217804713,2.0527395233892483,1.1036024507401148,0.026940363654129315,0.039637369546400965,1.0,0.0,1.0,0.0,12293273.467802294,1083010930.2265267,420.882619047619,0,0.0,0.0,0.0,0.0,586684.6709454904
56,0.019183333333333333,0.05099975217804713,2.0527395233892483,1.1036024507401148,0.026940363654129315,0.039637369546400965,1.0,0.0,1.0,0.0,12293273.467802294,1083010930.2265267,420.882619047619,0,0.0,0.0,0.0,0.0,586515.6248020133
57,0.019183333333333333,0.05099975217804713,2.0527395233892483,1.1036024507401148,0.026940363654129315,0.039637369546400965,1.0,0.0,1.0,0.0,12291895.957856555,1083010930.2265267,420.882619047619,0,0.0,0.0,0.0,0.0,586410.5916035336
58,0.019183333333333333,0.05099975217804713,2.0527395233892483,1.1036024507401148,0.026940363654129315,0.039637369546400965,1.0,0.0,1.0,0.0,12281791.23939772,1082695160.425152,420.882619047619,0,0.0,0.0,0.0,0.0,585818.8492123956
59,0.019183333333333333,0.05099975217804713,2.0527395233892483,1.1036024507401148,0.026940363654129315,0.039637369546400965,1.0,0.0,1.0,0.0,12279679.342069527,1082695160.425152,420.882619047619,0,0.0,0.0,0.0,0.0,585700.5882161098
60,0.021233333333333333,0.0561230394361848,2.000873528402929,1.1047629731999002,0.020660620954971967,0.027156418076913904,1.0,0.0,1.0,0.0,12279679.342069527,1082695160.425152,420.882619047619,0,0.0,0.0,0.0,0.0,585822.1333770682
61,0.021233333333333333,0.0561230394361848,2.000873528402929,1.1047629731999002,0.020660620954971967,0.027156418076913904,1.0,0.0,1.0,0.0,12279679.342069527,1082695160.425152,420.882619047619,0,0.0,0.0,0.0,0.0,586155.1287947159
62,0.021233333333333333,0.0561230394361848,2.000873528402929,1.1047629731999002,0.020660620954971967,0.027156418076913904,1.0,0.0,1.0,0.0,12279679.342069527,1082620650.614035,420.882619047619,0,0.0,0.0,0.0,0.0,586295.6444377451
63,0.021233333333333333,0.0561230394361848,2.000873528402929,1.1047629731999002,0.020660620954971967,0.027156418076913904,1.0,0.0,1.0,0.0,12279679.342069527,1080073478.2451012,420.882619047619,0,0.0,0.0,0.0,0.0,586612.4338513856
64,0.021233333333333333,0.0561230394361848,2.000873528402929,1.1047629731999002,0.020660620954971967,0.027156418076913904,1.0,0.0,1.0,0.0,12279679.342069527,1080073478.2451012,420.882619047619,0,0.0,0.0,0.0,0.0,586282.4847664231
65,0.02351666666666667,0.06097834087244058,1.9556565810418538,1.0976860372818174,0.016426076277838767,0.02194718644307242,1.0,0.0,1.0,0.0,12279679.342069527,1080073478.2451012,420.882619047619,0,0.0,0.0,0.0,0.0,586710.3801435792
66,0.02351666666666667,0.06097834087244058,1.9556565810418538,1.0976860372818174,0.016426076277838767,0.02194718644307242,1.0,0.0,1.0,0.0,12279679.342069527,1080073478.2451012,420.882619047619,0,0.0,0.0,0.0,0.0,586280.3957918833
67,0.02351666666666667,0.06097834087244058,1.9556565810418538,1.0976860372818174,0.016426076277838767,0.02194718644307242,1.0,0.0,1.0,0.0,12279679.342069527,1078592521.5470328,420.882619047619,0,0.0,0.0,0.0,0.0,586223.0168468613
68,0.02351666666666667,0.06097834087244058,1.9556565810418538,1.0976860372818174,0.016426076277838767,0.02194718644307242,1.0,0.0,1.0,0.0,12268787.565720022,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,586188.2075164412
69,0.02351666666666667,0.06097834087244058,1.9556565810418538,1.0976860372818174,0.016426076277838767,0.02194718644307242,1.0,0.0,1.0,0.0,12268787.565720022,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,586132.5447957718
70,0.029833333333333333,0.07625345165229497,1.9318282345929718,1.1038586082685855,0.014536829831961967,0.021796816923486183,1.0,0.0,1.0,0.0,12268787.565720022,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,586925.038934619
71,0.029833333333333333,0.07625345165229497,1.9318282345929718,1.1038586082685855,0.014536829831961967,0.021796816923486183,1.0,0.0,1.0,0.0,12268787.565720022,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,586646.9916560354
72,0.029833333333333333,0.07625345165229497,1.9318282345929718,1.1038586082685855,0.014536829831961967,0.021796816923486183,1.0,0.0,1.0,0.0,12268787.565720022,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,587233.7598842395
73,0.029833333333333333,0.07625345165229497,1.9318282345929718,1.1038586082685855,0.014536829831961967,0.021796816923486183,1.0,0.0,1.0,0.0,12268787.565720022,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,586797.5728073351
74,0.029833333333333333,0.07625345165229497,1.9318282345929718,1.1038586082685855,0.014536829831961967,0.021796816923486183,1.0,0.0,1.0,0.0,12264187.518925635,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,586912.2733379017
75,0.03231666666666667,0.07976146556382281,1.9144840872639473,1.108283141848353,0.017646893136148457,0.028956126907070823,1.0,0.0,1.0,0.0,12264187.518925635,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,587176.20750258
76,0.03231666666666667,0.07976146556382281,1.9144840872639473,1.108283141848353,0.017646893136148457,0.028956126907070823,1.0,0.0,1.0,0.0,12264187.518925635,1074811728.9903538,420.882619047619,0,0.0,0.0,0.0,0.0,587098.5366569532
77,0.03231666666666667,0.07976146556382281,1.9144840872639473,1.108283141848353,0.017646893136148457,0.028956126907070823,1.0,0.0,1.0,0.0,12264187.518925635,1074517289.474209,420.882619047619,0,0.0,0.0,0.0,0.0,587062.7213517819
78,0.03231666666666667,0.07976146556382281,1.9144840872639473,1.108283141848353,0.017646893136148457,0.028956126907070823,1.0,0.0,1.0,0.0,12264187.518925635,1073867360.6765733,420.882619047619,0,0.0,0.0,0.0,0.0,587018.8054464803
79,0.03231666666666667,0.07976146556382281,1.9144840872639473,1.108283141848353,0.017646893136148457,0.028956126907070823,1.0,0.0,1.0,0.0,12258615.744199198,1073867360.6765733,420.882619047619,0,0.0,0.0,0.0,0.0,587285.3068370401
